Company,id
OmniCert Umweltgutachter GmbH,3917
The Nude Label,3918
Haint Blue Brewing Company,3919
L&Co Design Ltd.,3920
People Management Lab - SB SRL,3921
Sloco Health + Wellness,3922
Noppies,3923
Salvatore Ferragamo SpA,3924
Bâloise Holding AG,3925
Huskee,3926
TWIST SA,3927
DGB Financial Group,3928
Pan American Silver Corp.,3929
Gosha Rubchinskiy,3930
Comme des Garçons,3931
"Feng Hsin Steel Co.,Ltd",3932
Prima Donna,3933
Travesia100,3934
Blue Garnet,3935
Management Resources,3936
ECKHAUS LATTA,3937
Rose Buddha,3938
"HMM Co.,Ltd",3939
LUX* Resorts & Hotels,3940
Carb Options,3941
Flow Impact,3942
Positive Ventures,3943
mou,3944
MONIQUE PÉAN,3945
The Herb Stall,3946
Fortnum & Mason,3947
Fuji Corporation,3948
SunFresh Produce Limited,3949
Wasafiri Consulting Limited,3950
Dualit,3951
Electrolux Professional AB (publ),3952
"The San-in Godo Bank,Ltd.",3953
Poster Girl,3954
Stute,3955
Boardwalk Capital Management,3956
JAN ‘N JUNE,3957
PEGAfrica,3958
"Overseas Shipholding Group, Inc.",3959
AV1,3960
Sonic Healthcare Limited,3961
JJW Arkitekter A/S,3962
Hastings Direct,3963
Habitech - Energy and Environment District,3964
Infopan,3965
Schiaparelli,3966
Oakley,3967
O-Mighty,3968
Plan C,3969
c|change,3970
Indiebride,3971
"Installed Building Products, Inc.",3972
Higher Grounds Trading Company,3973
Solectrac,3974
Provenance,3975
The TAN2000 International Regulatory Corporation,3976
Charity Bank,3977
Ribena,3978
Via Spiga,3979
Foster's,3980
Clear,3981
Hand Picked,3982
"ONO PHARMACEUTICAL CO., LTD.",3983
Beazley plc,3984
FlipGive,3985
Gérard Darel,3986
Good Earth,3987
Assiniboine Credit Union,3988
Kwaidan Editions,3989
Moncler,3990
Swedish Hasbeens,3991
Generativa Società Benefit a Responsabilità Limitata,3992
ICHI,3993
Theory,3994
Emzingo,3995
Enroot Organics PBC,3996
Picture Organic Clothing,3997
Naturescapes,3998
Akelius Residential Property AB (publ),3999
Aldea Coffee,4000
Oliver Russell & Associates,4001
"Biddeford Internet Corporation, dba GWI",4002
"Nippon Paper Industries Co., Ltd.",4003
TAZE KURU GIDA INC,4004
Mei-Li Rose,4005
SPANX,4006
"TCG, Inc.",4007
Natural Organic Process Enterprises,4008
Diamond View,4009
Helios Investment Partners,4010
Alpha Services and Holdings S.A.,4011
Carrie Hoffman,4012
"Huntington Ingalls Industries, Inc.",4013
Farfetch Limited,4014
WH Group Limited,4015
Hexagon AB (publ),4016
Eco Poop S.A.S,4017
0039 Italy,4018
CRIDEM,4019
"Urban One, Inc.",4020
Mudete Tea Factory Company Limited,4021
Hide&Jack,4022
TotsBots (washable),4023
Cully & Sully,4024
Strategy Arts,4025
Xocial,4026
"Bank of The Ryukyus, Limited",4027
Grupa Kapitałowa Sanok Rubber Company S.A.,4028
Partners Group Holding AG,4029
Vicks Vapour Rub,4030
Näz,4031
"Bank of Communications Co., Ltd.",4032
"Hangzhou Tigermed Consulting Co., Ltd",4033
ÉCOLEAD Communication,4034
Holaluz,4035
Elecnor,4036
TIDAL New York,4037
Venczel,4038
Change Healthcare Inc.,4039
Classy,4040
River Woods,4041
Omnes,4042
Cabinet Health P.B.C,4043
Care Direct,4044
Powder Bowl Trading Ltd,4045
Wemoto,4046
"Zhejiang Mingda Tea Co., Ltd",4047
Direct Line,4048
Royal Mail Group,4049
FarmRio,4050
Grupo Gire,4051
Your Call Whistleblowing Solutions,4052
Associated British Foods plc,4053
"Hangzhou First Applied Material Co., Ltd.",4054
"ANSYS, Inc.",4055
keiff kefir ltda,4056
Close the Gap Kenya Ltd,4057
Green Fountain Yunnan Tea Ltd.,4058
Yuki Threads,4059
"Domino's Pizza, Inc.",4060
Modern Times Group Mtg AB,4061
Perry Ellis,4062
Gung Ho Design,4063
Marmalade Fish,4064
Isotoner,4065
GRUPA KAPITAŁOWA ENEA,4066
le soleil d’été,4067
Arcelik,4068
Social Impact Strategies Group,4069
Change Catalyst,4070
Verizon Communications Inc.,4071
RESIDUS,4072
"MedPacto, Inc.",4073
The Common Good Company,4074
MOMA,4075
vacavaliente,4076
Target,4077
Edeline Lee,4078
Jack Vartanian,4079
GPT Group,4080
Malouf,4081
Conspiracy of Love,4082
Copernicus Educational Products,4083
African Clean Energy BV,4084
Ahnu,4085
Increase,4086
SureCall Contact Centers Ltd,4087
We Are Explorers,4088
AO Holding Company Metalloinvest,4089
The Plant Creative Ltd.,4090
John Hardy,4091
HEXPOL AB (publ),4092
Roksanda,4093
Teatulia Organic Teas,4094
NuServe Limited,4095
Dai,4096
Alpine Investors,4097
HoneyBee,4098
Kuwait Finance House K.S.C.P.,4099
NIKIN,4100
Universal Standard,4101
Nomadic State of Mind,4102
"Better World Club, Inc.",4103
"ROHM Co., Ltd.",4104
Invade Design,4105
Heal's,4106
"MKS Instruments, Inc.",4107
LA SOCIÉTÉ DES VIEUX COPAINS,4108
Fabrizio Vitti,4109
Marie Jo,4110
Finisterre,4111
BomConsórcio,4112
Domofrance,4113
Rituals,4114
Easyhome New Retail Group Corporation Limited,4115
Sans Beast,4116
"Rockwell Automation, Inc.",4117
Better Narrative Inc,4118
Vollie,4119
Actitudlab,4120
Tribe Impact Capital LLP,4121
KSENIASCHNAIDER,4122
Signify,4123
Ash,4124
Australian Brands Alliance,4125
Tillak,4126
Booja-Booja,4127
Lex Ultima,4128
House of CB,4129
Tofutti,4130
Kalaurie,4131
"China Galaxy Securities Co., Ltd.",4132
"Abiomed, Inc.",4133
JOYY Inc.,4134
Mary Young,4135
purefood GmbH,4136
Suma,4137
Project Everest Ventures,4138
Habitat,4139
KAWSAY,4140
"NVR, Inc.",4141
s.e.e.d.,4142
Lohas Beans,4143
LittleMissMatched,4144
Christian Dior,4145
Zordan S.r.l. sb,4146
PenFinancial Credit Union Limited,4147
The Bombay Burmah Trading Corporation Ltd (Dunsandle),4148
Gelareh Mizrahi,4149
The Cause Effect,4150
Autumn Cashmere,4151
HOTEL CHOCOLAT,4152
RABA Járműipari Holding Nyrt.,4153
Veterinary Specialty Center,4154
Carlie Ballard,4155
"Sichuan Swellfun Co.,Ltd",4156
Rosario Bio Energy,4157
HOKA,4158
"Applied Industrial Technologies, Inc.",4159
AGALAWATTE PLANATATIONS PLC (MANAGED BY DAMRO GROUP),4160
Luxottica Group SpA,4161
EarthHero,4162
Grupo Casa Fuentes ? Chacras Propias,4163
atlasGO,4164
Jungle Folk,4165
Frencken Group Limited,4166
Cyrela Brazil Realty S.A. Empreendimentos e Participações,4167
CAMILLA,4168
Flash,4169
Beulah,4170
Mesh Exchange (dba FoodMesh),4171
Schuttelaar & Partners,4172
PixelSpoke,4173
CORPORACIÓN ALIMENTARIA PEÑASANTA S.A ( CAPSA FOOD),4174
Nexa Resources Atacocha S.A.A.,4175
OM Conseil,4176
Make An Impact,4177
Kuyichi,4178
Arkema,4179
Salt Palm Development,4180
David Koma,4181
Ray Musgo,4182
Bionova,4183
Wanderbus Ecuador,4184
Hepburn Energy,4185
Banqer,4186
Grupo Valmitran,4187
Reos Partners,4188
Hostería Las Balsas,4189
Roland Mouret,4190
HCL Technologies Limited,4191
CSL,4192
Neil Kelly Company,4193
The Joinery,4194
Polski Koncern Naftowy ORLEN Spólka Akcyjna,4195
Supreme,4196
"Guangdong Haid Group Co., Limited",4197
Transcota Logística Ltda.,4198
Stain Shade,4199
Grupa Kapitałowa Instal Kraków S.A.,4200
Junction 37,4201
"Micronics Japan Co., Ltd.",4202
TO THE MARKET,4203
Appian Corporation,4204
Etiko Pty Ltd,4205
Fishpeople,4206
Marc O'Polo,4207
Fletcher Building,4208
AeroFarms,4209
Tanganda Tea Company,4210
Gianvito Rossi,4211
Swift Printing Co.,4212
bCause,4213
Mila.Vert,4214
House,4215
GREEN SPOT SPA,4216
World Centric,4217
Akuna Swimwear,4218
Cle. Pr. In. srl,4219
Hylo Athletics,4220
"América Móvil, S.A.B. de C.V.",4221
"Autobio Diagnostics Co., Ltd.",4222
Mostostal Warszawa S.A.,4223
Marysia,4224
Ilam Tea Producers Pvt. Ltd. (SRIANTU),4225
Taylor Stitch,4226
Manoverboard Inc.,4227
Vista Global Coaching & Consulting LLC,4228
Sony Group,4229
Le Pirol,4230
NetRaising,4231
Shaanxi Coal Industry Company Limited,4232
"ISOS Group, Inc.",4233
Siam Cement,4234
"Alps Alpine Co., Ltd.",4235
Ecotone Software Consulting Inc.,4236
Junxion Strategy,4237
Energy Absolute Public Company Limited,4238
Chocoladefabriken Lindt & Sprüngli AG,4239
Damir Doma,4240
Hopemakers,4241
Insurance Masters NW,4242
Jack & Jones,4243
Everoot Consulting,4244
Reelfish,4245
Mia Swainson Consulting,4246
United Nude,4247
SkyCity Entertainment Group,4248
Coda Coffee,4249
ME to WE Social Enterprises Inc.,4250
A_C,4251
Cincinnati Financial Corporation,4252
Mrs Meyers,4253
NutriSoil Pty Ltd,4254
Clean Yield Asset Management,4255
EQUIPMENT,4256
Ion Beam Applications SA,4257
Baxter International Inc.,4258
"Prichard Communications, Inc.",4259
GIVN Goods,4260
heine,4261
John W. Nordstrom,4262
El Cruce FB Tea,4263
WeAre8,4264
AS Colour,4265
Dyson,4266
KitchenAid,4267
Imagine Deliver,4268
Rivers,4269
Yd.,4270
S.Oliver,4271
J.W. Construction Holding S.A.,4272
Steelhead Productions,4273
ZERUM,4274
KHAITE,4275
Green Circle Salons,4276
Thornton's,4277
Houghton,4278
Agent Provocateur,4279
BASTET NOIR,4280
"BlackRock, Inc.",4281
"Evrnu, SPC",4282
iland co.,4283
Lovat Parks,4284
Thinking Mu,4285
Encircled,4286
Kyocera,4287
Wall's,4288
Quiz,4289
"IKE Enterprises Inc, dba: Left Coast Naturals, Hippie Snacks, Left Coast Organics, et al.",4290
Jackfruit the Label,4291
British Land,4292
Office Shoes,4293
Joe Fresh,4294
Las Polleras de Agus,4295
LBX Pharmacy Chain Joint Stock Company,4296
Altar'd state,4297
Odd Molly,4298
MELAWEAR,4299
Qualcomm,4300
TCC Group,4301
"Zhejiang Huayou Cobalt Co., Ltd",4302
Grupa Kapitałowa RAFAKO,4303
Maskeliya Plantations Ltd.,4304
Hokuriku Electric Power Company,4305
AMICHI,4306
The Alchemist,4307
"Sundial Brands, LLC",4308
Ben's Original,4309
BecomingX,4310
www.blancocarrillo.com,4311
Green Drop Garage,4312
Public Joint Stock Company Gazprom,4313
Shopify Inc.,4314
Amber Days,4315
Ewar,4316
FORE Advisors LLP,4317
Valorar Futuro,4318
"Bank of Nanjing Co., Ltd.",4319
Parts of Four,4320
Erie Indemnity Company,4321
Noni B,4322
Optimising,4323
BlueScope Steel Limited,4324
HYER GOODS,4325
SilverChef,4326
Elk,4327
Triumph International,4328
GranoVita,4329
Vancity Community Investment Bank,4330
allthingsfi,4331
Galamaar,4332
Brinkman,4333
Hughes Electrical,4334
Anna Walker,4335
INBONIS s.a.,4336
Roberto Cavalli,4337
Wenu Work,4338
Clean Technology Partners,4339
HDFC Asset Management Company Ltd.,4340
ELGON TEA AND COFFEE LIMITED,4341
BWP Trust,4342
BALR. BV,4343
Signature Bank,4344
Incluyeme.com,4345
RtA,4346
McQ,4347
Redskins,4348
"Cboe Global Markets, Inc.",4349
Rudolph Care,4350
"Shanxi Xinghuacun Fen Wine Factory Co.,Ltd.",4351
4ocean PBC,4352
Mitr Phol Sugar Corporation Limited,4353
VerdeAgua Hidroponia,4354
BLVR,4355
Pantys,4356
Cook Trading Ltd,4357
Havells India Ltd.,4358
Codebit Programming Solutions,4359
Baabuk Sàrl,4360
Nat-2,4361
EMA Architecture LLC,4362
Kayu,4363
Vanguard,4364
Tobi,4365
Laboratoires Expanscience (main brand: Mustela),4366
Lemsip Original,4367
Gudrun Sjödén,4368
Aesther Ekme,4369
Sanuk,4370
TOME,4371
MAMUT -  (EMINLAGA SRL),4372
Albion,4373
Luxmi Tea Co. Pvt. Ltd,4374
Know The Origin,4375
MIXT,4376
Shine,4377
GORE® WEAR,4378
Tulchan Communications LLP,4379
M/s.Agarapatana Plantations Limited-Agras Region,4380
Namaste Solar,4381
Grassroots Capital Management Corp PBC,4382
University of St. Augustine for Health Sciences,4383
ETRO,4384
Michael Kors,4385
Olympia Coffee,4386
Rhiza Capital Inc.,4387
Gloria Coelho,4388
PIE Factory,4389
Meemoza,4390
"Paycom Software, Inc.",4391
Logik,4392
Pets Deli,4393
National Co+op Grocers,4394
TRESemmé,4395
Woolworths Australia,4396
Dream Industrial Real Estate Investment Trust,4397
Delicious & Sons,4398
Octopus Group,4399
Lakeland Paints,4400
Schindler Holding AG,4401
Galpadithanne Tea Factory,4402
Changchun High & New Technology Industry (Group) Inc.,4403
Bag Envy,4404
Unreasonable Group,4405
Wicked Ideas,4406
Iceberg,4407
Eggie,4408
J. Hannah,4409
Cath Kidston,4410
Aecon Group Inc,4411
OAK+FORT,4412
See U Soon,4413
"Kalsec, Inc.",4414
Symbio,4415
Eagle Direct Ltd (Eagle Group),4416
Bapcor Limited,4417
"Guolian Securities Co., Ltd.",4418
"Bainbridge Vineyards, LLC",4419
"PENSIUM, SL",4420
Gelfand Partners Architects,4421
"ByFusion Global, Inc",4422
M+E,4423
Discovery,4424
Proclaim,4425
Marlies Dekkers,4426
Hovione,4427
Light Trail Consulting,4428
GlobeScan Incorporated,4429
Mission Hill Tea Estate,4430
trueprodigy,4431
indieDwell Inc,4432
ROCHAMBEAU,4433
Revolut,4434
Formosa Sumco Technology Corporation,4435
Beijing Capital International Airport Company Limited,4436
Fody Foods,4437
NOAH,4438
Merrell,4439
MGovBrasil CGPP,4440
Atlas Arteria Limited,4441
les girls les boys,4442
TechnipFMC plc,4443
16Arlington,4444
Holmen AB (publ),4445
Warby Parker,4446
Arnsdorf,4447
New Society Publishers,4448
Shamballa Jewels,4449
"VIANOVA, Inc.",4450
Ricoh,4451
Tiny Miracles,4452
The Phoenix Mills Limited,4453
MIKI HOUSE,4454
Erdem,4455
Jia Jia,4456
Emanuele Bicocchi,4457
Hoxby,4458
FARAD Group,4459
Frank Darling,4460
Kasikornbank Public Company Limited,4461
Digitopia,4462
Charli Cohen,4463
Fineco Bank,4464
"Ulta Beauty, Inc.",4465
Girolabs,4466
I Can't Believe It's Not Butter,4467
Lulea Mindful Athletes S.A.,4468
Doctor Agon,4469
Green People,4470
INTERPUMP GROUP SPA,4471
Healthy Nibbles,4472
Centro del Copiado,4473
Companhia de Saneamento Básico do Estado de São Paulo - SABESP,4474
Resource Futures,4475
Garçonne,4476
Yours Clothing,4477
"Miller Consultants,PBC",4478
Honest Mobile,4479
Rick Owens,4480
Constructora Oval,4481
YPF Sociedad Anónima,4482
Qatar Gas Transport Company Limited (Nakilat) (QPSC),4483
WAHTS,4484
Apolis Holdings LLC,4485
Social Impact Advisors,4486
HK Electric Investments and HK Electric Investments Limited,4487
Picture,4488
Olbas Oil,4489
Rebecca Taylor,4490
Gina Bacconi,4491
Vanessa Bruno,4492
InWear,4493
Mediobanca Banca di Credito Finanziario S.p.A.,4494
ASPESI,4495
Les Tien,4496
Original Weekend,4497
DUCA Financial Services Credit Union,4498
Carven,4499
DREAMS,4500
Indian Hotel Company,4501
Grosomono,4502
Converse,4503
Maveron LLC,4504
About You,4505
Asahi Kasei Corporation,4506
MANU Atelier,4507
Oh Polly,4508
Bensons For Beds,4509
Low Carbon Limited,4510
"McDonald's Holdings Company (Japan), Ltd.",4511
Grupa Kapitałowa Alior Bank S.A.,4512
Let Em Have It Salon,4513
Daisajan Tea Estate,4514
Tony's Chocolonely,4515
"Interface, Inc.",4516
Maths Pathway,4517
Santoni,4518
Saudi Arabian Mining Company (Ma'aden),4519
Harriet Morris,4520
Mellow Yellow,4521
"The Cooper Companies, Inc.",4522
The Fulcrum Agency,4523
Crown Holdings,4524
Cuento de Luz,4525
Umberto Giannini Hair Cosmetics Limited,4526
Grow Your Mind,4527
Fronteer,4528
Lively,4529
Vitarock,4530
Snowflake Inc.,4531
Hessnatur,4532
Advantech Co Ltd,4533
Farmdrop Ltd,4534
KAMPOS,4535
Three Floor,4536
Simons,4537
Denizen from Levi's,4538
Love Linen,4539
PayPal Holdings Inc,4540
laCalifornienne,4541
Ash & Rose,4542
MYO Cosmetic Cases Inc.,4543
Adaptive Biotechnologies Corporation,4544
NICO,4545
Fake Bake,4546
Label Noir,4547
Werkliv,4548
Do Nation,4549
Flashworks Media,4550
The Cheeky Panda,4551
Teesta Valley Tea Company Ltd,4552
Tiki Corp,4553
Samuel Gui Yang,4554
Tibi,4555
RePlated,4556
Breyer Group PLC,4557
Good News,4558
Kenco,4559
The Carlyle Group Inc.,4560
UNITECH S.A.,4561
Blockforce,4562
Itoham Yonekyu Holdings Inc.,4563
Climate Advisers,4564
McPherson Strategies,4565
Animal Experience International,4566
Sustainable Harvest,4567
OZ Minerals Limited,4568
Secndnture,4569
Jamie + The Jones,4570
La Marchigiana,4571
Warren Tea Limited,4572
Full Circle Funerals,4573
Bayer AG,4574
Komodo,4575
Paka,4576
Ghost,4577
caisse d'épargne Normandie,4578
ENERGA SA,4579
Kingdee International Software Group Company Limited,4580
"Straightup Solar, LLC",4581
Savane,4582
The Co-operative Food,4583
Team Timbuktu,4584
"Offcn Education Technology Co., Ltd.",4585
"HOUSE DO Co.,Ltd.",4586
Olli Ella,4587
"Acuity Brands, Inc.",4588
Tu Es Mon Trésor,4589
Lupien Rosenberg et Associes SAS - BIC,4590
JB Hi-Fi Limited,4591
METROpallets,4592
Bazzani Building Company,4593
Fleury S.A.,4594
Courir,4595
Arla,4596
CJ Freshway Corporation,4597
"Kyushu Electric Power Company, Incorporated",4598
Banana Moon,4599
Hexcel Corporation,4600
Crompton Greaves Consumer Electricals Limited,4601
Southern Energy Management,4602
Open Eye Creative,4603
Rascal & Friends,4604
DeMellier,4605
Bhumya Tea Co. Pvt. Ltd.,4606
Eurocompany Srl SB,4607
Contreebute,4608
SITAWI,4609
Edwards Lifesciences Corporation,4610
Green Depot,4611
Trebuchet Group International LLC,4612
El Aguante S.R.L.,4613
"Beijing Shunxin Agriculture Co.,Ltd",4614
Jackson's,4615
Telecom Egypt Company,4616
Bequest,4617
Baïa,4618
Women'Secret,4619
Julius,4620
General Dynamics Corporation,4621
The Restaurant Group plc,4622
Fair Game Beverage Company,4623
Percol,4624
ERG S.P.A.,4625
Community Fibre,4626
Pye Shirts,4627
FRAME,4628
Hoseasons,4629
Nile HQ,4630
PJSC LUKOIL,4631
The Art of XYZ,4632
Peak Design,4633
Enagas,4634
BLUEPHAGE,4635
Hesperia,4636
"Fengqing County Sanning Tea Industry Co.,Ltd",4637
Sydney Evan,4638
"Beau's All Natural Brewing Company, Ltd.",4639
Frescobol Carioca,4640
"Cooperative Coffees, Inc",4641
Aliansce Sonae Shopping Centers SA,4642
BLUE BIRD,4643
Santa Francesca Cabrini srl - Società Benefit,4644
Avid4 Adventure,4645
Annie Hamilton,4646
Rosemunde,4647
IVY & OAK,4648
Swim Against,4649
Air China Limited,4650
Ace & Tate,4651
Joseph Homes,4652
Scatolificio Giampietri srl,4653
Noochy Poochy,4654
Aston Martin,4655
"3Sisters Sustainable Management, Inc",4656
The Sponge,4657
Bluestar Adisseo Company,4658
Nelson,4659
Montanya Distillers LLC,4660
Axfood AB (publ),4661
OXAO,4662
Ed Hardy,4663
elb bag,4664
Alaïa,4665
Handen ConsultorÃ­a,4666
"GemVax&KAEL Co.,Ltd",4667
Lamarck Group,4668
Órigo Energia,4669
Banco Santander,4670
In- deleble S.A.S,4671
Crazy Jack,4672
Amour Vert,4673
Kesko Corporation,4674
We Europe BV,4675
Dame,4676
Laptops Direct,4677
Noctu,4678
B O Y Y,4679
Alimentation Couche-Tard Inc.,4680
Quince,4681
Lara Media Services,4682
Flawsome Brands LTD,4683
Athene Holding Ltd.,4684
"Jonjee Hi-tech Industrial & Commercial Holding Co., Ltd.",4685
"Great American Aquaculture LLC, dba Ideal Fish",4686
CQ New Zealand Ltd (trading as Collective Intelligence),4687
Hösėg,4688
AGC Inc.,4689
F.A.M.T.,4690
Cadence Bancorporation,4691
Vivo Barefoot,4692
Conforzi Plantations Limited,4693
"Aozora Bank, Ltd.",4694
"Steward Holdings (US) Inc., a Public Benefit Corporation",4695
Dongxing Securities Corporation Limited,4696
Alaya,4697
Nubikk,4698
TRACE GROUP HOLD AD,4699
BATSHEVA,4700
Les Récupérables,4701
Panino Giusto SpA Società Benefit,4702
Aatise,4703
USHIO Inc.,4704
Les Hommes,4705
ARS s.r.l.,4706
Naturesave,4707
Riyad Bank,4708
Tila March,4709
"Cause Strategy Partners, LLC",4710
Alkem Laboratories Limited,4711
Dhana Inc.,4712
IPEGES,4713
Agency Brand Management,4714
Lucky Team,4715
BLK & Bold Specialty Beverages,4716
Ethelo,4717
PALO IT Singapore,4718
Exxaro Resources Limited,4719
Merlin Properties,4720
Tadashi Shoji,4721
Paul & Joe Sister,4722
Hands Up Luke,4723
KeepCup,4724
Nahual IT,4725
Culshaw and Co,4726
Green Mountain Power,4727
Gnarly Tree Sustainability Institute,4728
Raw London,4729
Academy Sports,4730
"Autobacs Seven Co.,Ltd.",4731
SEMPLI S.A.S,4732
UPPAREL,4733
Naked Ideas,4734
Cube Group,4735
Sandqvist,4736
Wayfair Inc.,4737
BIRDEO,4738
Atomic Object LLC,4739
"Cobas Asset Management SGIIC, S.A.",4740
Jordans,4741
SPACE NK,4742
PITUSA,4743
Milieu Property,4744
TanOrganic,4745
Eiffage,4746
PT Pollux Properties Indonesia Tbk,4747
Noa Noa,4748
Maker srl,4749
Reinaldo Lourenço,4750
One Village Coffee LLC,4751
Brunello Cucinelli,4752
"Back to the Roots, Inc.",4753
DoDo,4754
Toga,4755
Amundi SA,4756
Lois Hazel,4757
"BINEX Co., Ltd.",4758
Exchange Income Corporation,4759
"New Balance Athletic Shoe, Inc.",4760
Worldline,4761
GroundFloor Media,4762
Musketeers,4763
Sorwathe Ltd - Assopthe Tea Cooperative,4764
Umalia,4765
Grupa Kapitałowa PCC Rokita,4766
"LuChiHeCo. Ltd, Fanggang County,Guizhou Province",4767
Koninklijke Vopak N.V.,4768
Russell Herder,4769
Maytronics Ltd.,4770
Diamond + Branch,4771
Zoku,4772
Merck & Co,4773
Schott NYC,4774
Old Speckled Hen,4775
Warm Springs Consulting LLC,4776
Bank of Baroda,4777
Samuji,4778
Onken,4779
Lumo,4780
Kinn,4781
Organizacion Corona SA,4782
Innpact,4783
Jump,4784
Starbucks Corporation,4785
DECJUBA,4786
Framme,4787
Skyr,4788
The Peria karamalai Tea and Produce Company Limited,4789
Black Fox Philanthropy LLC,4790
GARY MASH,4791
Phipps,4792
Clipper,4793
Fairy,4794
Greening SpA,4795
Innersense Organic Beauty,4796
Steelcase Inc.,4797
Altamont,4798
Seams To Fit,4799
Ecotricity,4800
The Black Sheep Agency,4801
Cabana,4802
"Helixmith Co., Ltd",4803
Amdocs,4804
Oatly,4805
American States Water Company,4806
Colgate-Palmolive (India) Limited,4807
Nairn's,4808
Wekiwi Srl,4809
"Songcheng Performance Development Co.,Ltd",4810
Amplio Recruiting,4811
"CareDx, Inc",4812
Fuller Smith and Turner plc,4813
zafrán - Recetas honestas,4814
CF Global Holdings,4815
"H & M, Hennes & Mauritz AB",4816
Malo,4817
Clicks Group Limited,4818
Box Print Ltda - (Grupo Box Print),4819
Koilamari Tea Estate,4820
Andy Smith Photography,4821
EVAN360,4822
Nearly Nude,4823
Lala Berlin,4824
Biofilter Environmental Co.,4825
EssilorLuxottica Société anonyme,4826
Hugo & Hoby,4827
Treekid,4828
Ally Fashion,4829
L'ETE FEMME,4830
"GUI ZHOU GOODYOUNG YU CHEN TEA CO.,LTD",4831
Seventh Generation *,4832
AVANT Group LLC,4833
Petits Filous,4834
The New York Times Company,4835
Drop Bear Beer Co.,4836
Dunsky Energy + Climate Advisors,4837
Helmut Lang,4838
Cathexis Consulting Inc,4839
Traction on Demand,4840
Wescott Financial Advisory Group,4841
Northwest Permanente,4842
AMIRI,4843
ASSA ABLOY AB (publ),4844
